id,match_api_id,match_date,home_player_11_name,home_player_11_rating,home_player_11_potential
21520,530085,2008-08-31 00:00:00,Mista,75,79
21534,530239,2008-11-08 00:00:00,Gonzalo Higuain,77,87
21545,530250,2008-11-15 00:00:00,Manuel Victor,74,78
21555,530260,2008-11-22 00:00:00,Raul,82,89
21566,530331,2008-11-29 00:00:00,Juan Albin,75,81
21576,530341,2008-12-07 00:00:00,Arjen Robben,84,86
21578,530343,2008-12-13 00:00:00,Thierry Henry,85,91
21594,530359,2008-12-20 00:00:00,Gonzalo Higuain,77,87
21604,530369,2009-01-04 00:00:00,Raul,82,89
21615,530380,2009-01-11 00:00:00,Juan Arango,78,78
21626,530451,2009-01-18 00:00:00,Gonzalo Higuain,77,87
21629,530094,2008-09-14 00:00:00,Ruud van Nistelrooy,86,90
21639,530454,2009-01-25 00:00:00,Gonzalo Higuain,77,87
21649,530464,2009-01-31 00:00:00,Asier Goiria,71,74
21660,530475,2009-02-07 00:00:00,Gonzalo Higuain,77,87
21670,530485,2009-02-15 00:00:00,David Barral,72,73
21684,530499,2009-02-21 00:00:00,Klaas Jan Huntelaar,84,90
21692,530548,2009-02-28 00:00:00,Ivan Alonso,74,78
21702,530558,2009-03-07 00:00:00,Klaas Jan Huntelaar,84,90
21716,530572,2009-03-14 00:00:00,Fernando Llorente,77,83
21727,530583,2009-03-22 00:00:00,Raul,82,89
21734,530590,2009-04-04 00:00:00,Adrian Lopez,69,83
21744,530109,2008-09-21 00:00:00,Jonathan Pereira,72,75
21755,530601,2009-04-12 00:00:00,Klaas Jan Huntelaar,84,90
21765,530611,2009-04-18 00:00:00,Adrian Colunga,70,76
21775,530621,2009-04-21 00:00:00,Klaas Jan Huntelaar,84,90
21781,530627,2009-04-26 00:00:00,Frederic Kanoute,82,87
21794,530640,2009-05-02 00:00:00,Raul,82,89
21807,530653,2009-05-09 00:00:00,David Villa,87,93
21816,530662,2009-05-16 00:00:00,Giuseppe Rossi,81,86
21825,530671,2009-05-24 00:00:00,Klaas Jan Huntelaar,84,90
21835,530682,2009-05-31 00:00:00,Walter Pandiani,75,85
21841,530116,2008-09-24 00:00:00,Raul,82,89
21852,530127,2008-09-27 00:00:00,Jose Mari,71,80
21859,530134,2008-10-05 00:00:00,Raul,82,89
21870,530205,2008-10-18 00:00:00,Diego Forlan,83,85
21883,530218,2008-10-26 00:00:00,Arjen Robben,84,86
21895,530230,2008-11-02 00:00:00,Alvaro Negredo,78,82
21898,684585,2009-08-29 00:00:00,Karim Benzema,85,91
21913,684734,2009-11-07 00:00:00,Diego Forlan,86,87
21923,684755,2009-11-21 00:00:00,Karim Benzema,85,91
21934,684766,2009-11-29 00:00:00,Andres Iniesta,87,90
21944,684776,2009-12-05 00:00:00,Gonzalo Higuain,82,87
21955,684787,2009-12-12 00:00:00,David Villa,87,92
21965,684804,2009-12-19 00:00:00,Cristiano Ronaldo,89,94
21976,684828,2010-01-03 00:00:00,Walter Pandiani,77,86
21986,684844,2010-01-10 00:00:00,Gonzalo Higuain,82,87
21997,684866,2010-01-16 00:00:00,Gaizka Toquero,69,76
22007,684881,2010-01-24 00:00:00,Kaka,88,92
22009,684596,2009-09-12 00:00:00,Raul Tamudo,80,87
22018,684885,2010-01-30 00:00:00,Adrian Lopez,73,84
22029,684907,2010-02-06 00:00:00,Raul,81,89
22039,684924,2010-02-13 00:00:00,Mario Bermejo,73,76
22050,684945,2010-02-21 00:00:00,Cristiano Ronaldo,89,94
22060,684976,2010-02-27 00:00:00,Nino,76,79
22071,684999,2010-03-06 00:00:00,Cristiano Ronaldo,89,93
22081,685014,2010-03-14 00:00:00,Diego Costa,76,82
22092,685036,2010-03-20 00:00:00,Cristiano Ronaldo,89,93
22102,685055,2010-03-25 00:00:00,Miku,72,78
22113,685072,2010-03-28 00:00:00,Cristiano Ronaldo,89,93
22119,684609,2009-09-20 00:00:00,Raul,81,89
22133,685089,2010-04-04 00:00:00,Mohammed Tchite,75,79
22144,685104,2010-04-10 00:00:00,Cristiano Ronaldo,89,93
22154,685119,2010-04-15 00:00:00,Kalu Uche,77,80
22165,685140,2010-04-18 00:00:00,Cristiano Ronaldo,89,93
22175,685153,2010-04-24 00:00:00,Humberto Suazo,77,82
22186,685164,2010-05-02 00:00:00,Cristiano Ronaldo,89,93
22196,685179,2010-05-05 00:00:00,Victor Casadesus,73,76
22207,685197,2010-05-08 00:00:00,Cristiano Ronaldo,89,93
22217,685211,2010-05-16 00:00:00,Felipe Caicedo,73,81
22220,684625,2009-09-23 00:00:00,Nilmar,79,86
22230,684648,2009-09-26 00:00:00,Cristiano Ronaldo,89,94
22241,684663,2009-10-04 00:00:00,Luis Fabiano,85,86
22251,684681,2009-10-17 00:00:00,Karim Benzema,85,91
22262,684699,2009-10-24 00:00:00,David Barral,76,79
22272,684713,2009-10-31 00:00:00,Karim Benzema,85,91
