id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_3_name,home_player_3_rating,home_player_3_potential
21518,530023,2008-08-30 00:00:00,10267,8661,Raul Albiol,81,88
21519,530084,2008-08-31 00:00:00,8371,10205,Miguel Flano,71,76
21520,530085,2008-08-31 00:00:00,9783,8633,Alberto Lopo,76,82
21521,530086,2008-08-31 00:00:00,8388,8634,,,
21522,530087,2008-08-31 00:00:00,8696,8302,Ezequiel Garay,82,85
21523,530088,2008-08-31 00:00:00,9869,8305,Ivan Hernandez,68,72
21524,530089,2008-08-31 00:00:00,8603,8479,Arturo Arzu,68,75
21525,530090,2008-08-30 00:00:00,8558,10281,Daniel Jarque,77,81
21526,530091,2008-08-31 00:00:00,8315,9865,Ustaritz,69,71
21527,530092,2008-08-31 00:00:00,9906,9864,Johnny Heitinga,78,83
21528,530233,2008-11-09 00:00:00,8302,8479,Sebastien Squillaci,81,84
21529,530234,2008-11-09 00:00:00,8696,9869,Cesar Navas,67,70
21530,530235,2008-11-09 00:00:00,8388,8603,Manuel Castro Pavon,68,72
21531,530236,2008-11-09 00:00:00,9783,8558,Alberto Lopo,76,82
21532,530237,2008-11-09 00:00:00,8371,9906,Roversio,65,67
21533,530238,2008-11-09 00:00:00,10205,9865,Gonzalo Rodriguez,77,84
21534,530239,2008-11-08 00:00:00,8633,9864,Fabio Cannavaro,85,91
21535,530240,2008-11-08 00:00:00,8634,10281,Rafael Marquez,83,87
21536,530241,2008-11-09 00:00:00,8305,10267,Cata Diaz,80,85
21537,530242,2008-11-09 00:00:00,8661,8315,Jose Carlos Nunes,75,76
21538,530243,2008-11-16 00:00:00,8603,8696,Juanito,79,83
21539,530244,2008-11-15 00:00:00,10267,9869,Raul Albiol,81,88
21540,530245,2008-11-16 00:00:00,8558,8388,Daniel Jarque,77,81
21541,530246,2008-11-16 00:00:00,9906,9783,Johnny Heitinga,78,83
21542,530247,2008-11-16 00:00:00,8315,8371,Aitor Ocio,76,76
21543,530248,2008-11-16 00:00:00,9865,8661,Carlos Garcia,75,77
21544,530249,2008-11-16 00:00:00,9864,10205,Iban Javier Cuadrado,67,72
21545,530250,2008-11-15 00:00:00,10281,8633,Luis Prieto,73,75
21546,530251,2008-11-16 00:00:00,8305,8302,,,
21547,530252,2008-11-16 00:00:00,8479,8634,Cesar Arzo,73,80
21548,530253,2008-11-23 00:00:00,8696,8558,Ezequiel Garay,82,85
21549,530254,2008-11-22 00:00:00,10205,10281,Gonzalo Rodriguez,77,84
21550,530255,2008-11-23 00:00:00,8634,8305,Carles Puyol,88,90
21551,530256,2008-11-22 00:00:00,8302,10267,David Prieto,68,74
21552,530257,2008-11-23 00:00:00,8371,9865,Miguel Flano,71,76
21553,530258,2008-11-23 00:00:00,9783,8315,Ze Castro,74,80
21554,530259,2008-11-23 00:00:00,8661,9864,Ivan Ramis,74,76
21555,530260,2008-11-22 00:00:00,8633,8479,Sergio Ramos,85,92
21556,530261,2008-11-23 00:00:00,8388,9906,Manuel Castro Pavon,68,72
21557,530262,2008-11-23 00:00:00,9869,8603,Serrabasa Gerard,68,69
21558,530263,2008-11-30 00:00:00,9865,9783,Carlos Garcia,75,77
21559,530324,2008-11-30 00:00:00,8479,10205,Iago Bouzon,74,84
21560,530325,2008-11-30 00:00:00,8558,9869,,,
21561,530326,2008-11-30 00:00:00,9906,8696,Johnny Heitinga,78,83
21562,530327,2008-11-30 00:00:00,10267,8603,Carlos Marchena,82,85
21563,530328,2008-11-30 00:00:00,10281,8661,Luis Prieto,73,75
21564,530329,2008-11-29 00:00:00,8302,8634,Sebastien Squillaci,81,84
21565,530330,2008-11-30 00:00:00,9864,8371,Iban Javier Cuadrado,67,72
21566,530331,2008-11-29 00:00:00,8305,8633,Cata Diaz,80,85
21567,530332,2008-11-30 00:00:00,8315,8388,Aitor Ocio,76,76
21568,530333,2008-12-07 00:00:00,9783,9864,Alberto Lopo,76,82
21569,530334,2008-12-07 00:00:00,8371,10281,Sergio Fernandez,70,75
21570,530335,2008-12-07 00:00:00,8661,8479,Jose Carlos Nunes,75,76
21571,530336,2008-12-06 00:00:00,10205,8305,Gonzalo Rodriguez,77,84
21572,530337,2008-12-06 00:00:00,8634,10267,Rafael Marquez,83,87
21573,530338,2008-12-07 00:00:00,8388,9865,Manuel Castro Pavon,68,72
21574,530339,2008-12-07 00:00:00,8696,8315,Ezequiel Garay,82,85
21575,530340,2008-12-07 00:00:00,8603,8558,Arturo Arzu,68,75
21576,530341,2008-12-07 00:00:00,8633,8302,Sergio Ramos,85,92
21577,530342,2008-12-06 00:00:00,9869,9906,Serrabasa Gerard,68,69
21578,530343,2008-12-13 00:00:00,8634,8633,Rafael Marquez,83,87
21579,530344,2008-12-14 00:00:00,8315,9869,Aitor Ocio,76,76
21580,530345,2008-12-14 00:00:00,9906,8603,Johnny Heitinga,78,83
21581,530346,2008-12-14 00:00:00,9865,8696,Santiago Acasiete,72,79
21582,530347,2008-12-14 00:00:00,10281,9783,Luis Prieto,73,75
21583,530348,2008-12-14 00:00:00,8479,8371,Cesar Arzo,73,80
21584,530349,2008-12-14 00:00:00,8305,8661,Cata Diaz,80,85
21585,530350,2008-12-14 00:00:00,8302,10205,Sebastien Squillaci,81,84
21586,530351,2008-12-13 00:00:00,10267,8558,Raul Albiol,81,88
21587,530352,2008-12-14 00:00:00,9864,8388,Helder Rosario,69,69
21588,530353,2008-12-21 00:00:00,8603,8315,Melli,74,86
21589,530354,2008-12-21 00:00:00,9869,9865,Ivan Hernandez,68,72
21590,530355,2008-12-21 00:00:00,8696,9864,Cesar Navas,67,70
21591,530356,2008-12-21 00:00:00,9783,8479,Alberto Lopo,76,82
21592,530357,2008-12-21 00:00:00,8661,8302,Jose Carlos Nunes,75,76
21593,530358,2008-12-21 00:00:00,10205,8634,Gonzalo Rodriguez,77,84
21594,530359,2008-12-20 00:00:00,8633,10267,Christoph Metzelder,80,88
21595,530360,2008-12-20 00:00:00,8558,9906,Daniel Jarque,77,81
21596,530361,2008-12-21 00:00:00,8388,10281,Manuel Castro Pavon,68,72
21597,530362,2008-12-21 00:00:00,8371,8305,Sergio Fernandez,70,75
21598,530363,2009-01-04 00:00:00,8305,9783,Cata Diaz,80,85
21599,530364,2009-01-04 00:00:00,9864,9869,Helder Rosario,69,69
21600,530365,2009-01-04 00:00:00,10281,8696,Jose Antonio Garcia Calvo,74,80
21601,530366,2009-01-04 00:00:00,8479,8388,Cesar Arzo,73,80
21602,530367,2009-01-04 00:00:00,8302,8371,Sebastien Squillaci,81,84
21603,530368,2009-01-03 00:00:00,8634,8661,Rafael Marquez,83,87
21604,530369,2009-01-04 00:00:00,8633,10205,Pepe,84,86
21605,530370,2009-01-03 00:00:00,10267,9906,Raul Albiol,81,88
21606,530371,2009-01-04 00:00:00,8315,8558,Aitor Ocio,76,76
21607,530372,2009-01-04 00:00:00,9865,8603,Carlos Garcia,75,77
21608,530373,2009-01-11 00:00:00,9869,10281,Ivan Hernandez,68,72
21609,530374,2009-01-11 00:00:00,8603,9864,Juanito,79,83
21610,530375,2009-01-11 00:00:00,9906,8315,Alvaro Dominguez,63,69
21611,530376,2009-01-11 00:00:00,8558,9865,Daniel Jarque,77,81
21612,530377,2009-01-11 00:00:00,8696,8479,Ezequiel Garay,82,85
21613,530378,2009-01-11 00:00:00,8388,8305,Sergio Boris,70,72
21614,530379,2009-01-11 00:00:00,8371,8634,Sergio Fernandez,70,75
21615,530380,2009-01-11 00:00:00,8661,8633,Ivan Ramis,74,76
21616,530381,2009-01-10 00:00:00,10267,10205,Raul Albiol,81,88
21617,530382,2009-01-10 00:00:00,9783,8302,Alberto Lopo,76,82
21618,530383,2009-01-18 00:00:00,8315,10267,Aitor Ocio,76,76
21619,530444,2009-01-18 00:00:00,9865,9906,Carlos Garcia,75,77
21620,530445,2009-01-18 00:00:00,9864,8558,Helder Rosario,69,69
21621,530446,2009-01-18 00:00:00,10281,8603,Luis Prieto,73,75
21622,530447,2009-01-18 00:00:00,8479,9869,Cesar Arzo,73,80
21623,530448,2009-01-18 00:00:00,8305,8696,Cata Diaz,80,85
21624,530449,2009-01-17 00:00:00,8302,8388,David Prieto,68,74
21625,530450,2009-01-17 00:00:00,8634,9783,Carles Puyol,88,90
21626,530451,2009-01-18 00:00:00,8633,8371,Pepe,84,86
21627,530452,2009-01-18 00:00:00,10205,8661,,,
21628,530093,2008-09-14 00:00:00,10205,9783,Gonzalo Rodriguez,77,84
21629,530094,2008-09-14 00:00:00,8633,8388,Pepe,84,86
21630,530095,2008-09-13 00:00:00,8634,8696,Gerard Pique,77,88
21631,530096,2008-09-13 00:00:00,8302,9869,Sebastien Squillaci,81,84
21632,530097,2008-09-14 00:00:00,8305,8603,Cata Diaz,80,85
21633,530098,2008-09-14 00:00:00,8479,8558,Nasief Morris,75,77
21634,530099,2008-09-13 00:00:00,10281,9906,Luis Prieto,73,75
21635,530100,2008-09-14 00:00:00,9864,8315,Iban Javier Cuadrado,67,72
21636,530101,2008-09-14 00:00:00,9865,10267,Chico,64,68
21637,530102,2008-09-14 00:00:00,8661,8371,David Navarro,77,79
21638,530453,2009-01-24 00:00:00,8634,8388,Carles Puyol,88,90
21639,530454,2009-01-25 00:00:00,8633,9783,Fabio Cannavaro,85,91
21640,530455,2009-01-24 00:00:00,10205,8371,,,
21641,530456,2009-01-25 00:00:00,8661,10267,David Navarro,77,79
21642,530457,2009-01-25 00:00:00,8302,8696,Sebastien Squillaci,81,84
21643,530458,2009-01-25 00:00:00,8305,9869,Cata Diaz,80,85
21644,530459,2009-01-25 00:00:00,8479,8603,Nasief Morris,75,77
21645,530460,2009-01-25 00:00:00,10281,8558,Luis Prieto,73,75
21646,530461,2009-01-25 00:00:00,9864,9906,Helder Rosario,69,69
21647,530462,2009-01-25 00:00:00,9865,8315,Carlos Garcia,75,77
21648,530463,2009-02-01 00:00:00,8696,8634,Oriol,75,78
21649,530464,2009-01-31 00:00:00,8388,8633,Sergio Ortega,68,72
21650,530465,2009-02-01 00:00:00,9783,10205,Alberto Lopo,76,82
21651,530466,2009-02-01 00:00:00,8371,8661,Miguel Flano,71,76
21652,530467,2009-02-01 00:00:00,9869,8302,Ivan Hernandez,68,72
21653,530468,2009-02-01 00:00:00,8603,8305,Juanito,79,83
21654,530469,2009-02-01 00:00:00,8558,8479,Daniel Jarque,77,81
21655,530470,2009-02-01 00:00:00,9906,10281,Pablo Ibanez,75,86
21656,530471,2009-01-31 00:00:00,8315,9864,Ustaritz,69,71
21657,530472,2009-02-01 00:00:00,10267,9865,Carlos Marchena,82,85
21658,530473,2009-02-08 00:00:00,8661,9783,Jose Carlos Nunes,75,76
21659,530474,2009-02-08 00:00:00,10205,8388,Gonzalo Rodriguez,77,84
21660,530475,2009-02-07 00:00:00,8633,8696,Pepe,84,86
21661,530476,2009-02-08 00:00:00,8634,9869,Martin Caceres,81,85
21662,530477,2009-02-07 00:00:00,8302,8603,Sebastien Squillaci,81,84
21663,530478,2009-02-08 00:00:00,8305,8558,Cata Diaz,80,85
21664,530479,2009-02-08 00:00:00,8479,9906,Nasief Morris,75,77
21665,530480,2009-02-08 00:00:00,10281,8315,Luis Prieto,73,75
21666,530481,2009-02-08 00:00:00,9864,9865,Helder Rosario,69,69
21667,530482,2009-02-08 00:00:00,8371,10267,Miguel Flano,71,76
21668,530483,2009-02-14 00:00:00,8603,8634,Melli,74,86
21669,530484,2009-02-15 00:00:00,8315,8479,Aitor Ocio,76,76
21670,530485,2009-02-15 00:00:00,9869,8633,Serrabasa Gerard,68,69
21671,530486,2009-02-14 00:00:00,10267,9864,Raul Albiol,81,88
21672,530487,2009-02-15 00:00:00,9865,10281,Santiago Acasiete,72,79
21673,530488,2009-02-15 00:00:00,9906,8305,Pablo Ibanez,75,86
21674,530489,2009-02-15 00:00:00,8558,8302,Marc Torrejon Moya,75,79
21675,530490,2009-02-15 00:00:00,8696,10205,Ezequiel Garay,82,85
21676,530491,2009-02-15 00:00:00,8388,8661,Sergio Ortega,68,72
21677,530492,2009-02-14 00:00:00,9783,8371,Alberto Lopo,76,82
21678,530493,2009-02-21 00:00:00,8634,8558,Rafael Marquez,83,87
21679,530494,2009-02-22 00:00:00,8305,8315,Cata Diaz,80,85
21680,530495,2009-02-22 00:00:00,9783,10267,Alberto Lopo,76,82
21681,530496,2009-02-22 00:00:00,8371,8388,,,
21682,530497,2009-02-22 00:00:00,8661,8696,Jose Carlos Nunes,75,76
21683,530498,2009-02-21 00:00:00,10205,9869,Diego Godin,73,79
21684,530499,2009-02-21 00:00:00,8633,8603,Pepe,84,86
21685,530500,2009-02-22 00:00:00,8479,9865,Andres Lamas,71,74
21686,530501,2009-02-22 00:00:00,10281,9864,Javier Baraja,72,77
21687,530502,2009-02-21 00:00:00,8302,9906,Sebastien Squillaci,81,84
21688,530503,2009-03-01 00:00:00,9864,8479,Weligton,68,72
21689,530545,2009-03-01 00:00:00,9865,8305,Hernan Pellerano,71,78
21690,530546,2009-02-28 00:00:00,8315,8302,Xabier Etxeita,58,72
21691,530547,2009-03-01 00:00:00,9906,8634,Pablo Ibanez,75,86
21692,530548,2009-02-28 00:00:00,8558,8633,Daniel Jarque,77,81
21693,530549,2009-03-01 00:00:00,8603,10205,Juanito,79,83
21694,530550,2009-03-01 00:00:00,9869,8661,Serrabasa Gerard,68,72
21695,530551,2009-03-01 00:00:00,8696,8371,Oriol,75,77
21696,530552,2009-03-01 00:00:00,8388,9783,Manuel Castro Pavon,68,72
21697,530553,2009-03-01 00:00:00,10267,10281,Raul Albiol,81,88
21698,530554,2009-03-08 00:00:00,8388,10267,Sergio Ortega,68,72
21699,530555,2009-03-08 00:00:00,8371,9869,,,
21700,530556,2009-03-08 00:00:00,8661,8603,Jose Carlos Nunes,75,76
21701,530557,2009-03-07 00:00:00,10205,8558,,,
21702,530558,2009-03-07 00:00:00,8633,9906,Sergio Ramos,84,92
21703,530559,2009-03-07 00:00:00,8634,8315,Gerard Pique,78,88
21704,530560,2009-03-08 00:00:00,8302,9865,Sebastien Squillaci,81,84
21705,530561,2009-03-08 00:00:00,8305,9864,Cata Diaz,80,85
21706,530562,2009-03-08 00:00:00,8479,10281,Andres Lamas,71,74
21707,530563,2009-03-08 00:00:00,9783,8696,Alberto Lopo,76,82
21708,530564,2009-03-15 00:00:00,9869,9783,Ivan Hernandez,68,72
21709,530565,2009-03-15 00:00:00,8603,8371,Juanito,79,83
21710,530566,2009-03-15 00:00:00,8558,8661,Daniel Jarque,77,81
21711,530567,2009-03-15 00:00:00,9906,10205,Pablo Ibanez,75,86
21712,530568,2009-03-15 00:00:00,9865,8634,Santiago Acasiete,72,79
21713,530569,2009-03-15 00:00:00,9864,8302,Helder Rosario,69,71
21714,530570,2009-03-15 00:00:00,10281,8305,Javier Baraja,72,77
21715,530571,2009-03-14 00:00:00,10267,8479,Carlos Marchena,82,85
21716,530572,2009-03-14 00:00:00,8315,8633,Aitor Ocio,75,78
21717,530573,2009-03-15 00:00:00,8696,8388,Ezequiel Garay,82,85
21718,530574,2009-03-22 00:00:00,8696,10267,Ezequiel Garay,82,85
21719,530575,2009-03-21 00:00:00,8302,10281,Sebastien Squillaci,81,84
21720,530576,2009-03-22 00:00:00,8305,8479,Cata Diaz,80,85
21721,530577,2009-03-22 00:00:00,8388,9869,Sergio Boris,70,72
21722,530578,2009-03-22 00:00:00,9783,8603,Alberto Lopo,76,82
21723,530579,2009-03-22 00:00:00,8371,8558,Jose Josetxo,72,75
21724,530580,2009-03-22 00:00:00,8634,9864,Martin Caceres,80,85
21725,530581,2009-03-22 00:00:00,8661,9906,Jose Carlos Nunes,75,76
21726,530582,2009-03-21 00:00:00,10205,8315,,,
21727,530583,2009-03-22 00:00:00,8633,9865,Fabio Cannavaro,84,91
21728,530584,2009-04-05 00:00:00,9906,8371,Pablo Ibanez,75,86
21729,530585,2009-04-05 00:00:00,9869,8696,Ivan Hernandez,68,72
21730,530586,2009-04-04 00:00:00,8603,8388,Melli,74,86
21731,530587,2009-04-05 00:00:00,8558,9783,Daniel Jarque,77,81
21732,530588,2009-04-05 00:00:00,10267,8305,Hedwiges Maduro,76,84
21733,530589,2009-04-04 00:00:00,9865,10205,Santiago Acasiete,72,79
21734,530590,2009-04-04 00:00:00,9864,8633,Jesus Gamez,71,75
21735,530591,2009-04-04 00:00:00,10281,8634,Luis Prieto,73,75
21736,530592,2009-04-04 00:00:00,8315,8661,Aitor Ocio,75,78
21737,530593,2009-04-04 00:00:00,8479,8302,Nasief Morris,75,77
21738,530103,2008-09-21 00:00:00,9869,8634,Serrabasa Gerard,68,69
21739,530104,2008-09-21 00:00:00,8388,10205,,,
21740,530105,2008-09-21 00:00:00,9783,8661,Alberto Lopo,76,82
21741,530106,2008-09-21 00:00:00,10267,8371,Raul Albiol,81,88
21742,530107,2008-09-21 00:00:00,8603,8302,Arturo Arzu,68,75
21743,530108,2008-09-20 00:00:00,8558,8305,Daniel Jarque,77,81
21744,530109,2008-09-21 00:00:00,8696,8633,Cesar Navas,67,70
21745,530110,2008-09-21 00:00:00,9865,9864,Chico,64,68
21746,530111,2008-09-21 00:00:00,8315,10281,Aitor Ocio,76,76
21747,530112,2008-09-20 00:00:00,9906,8479,Tomas Ujfalusi,81,84
21748,530594,2009-04-12 00:00:00,8388,8558,Sergio Ortega,68,72
21749,530595,2009-04-12 00:00:00,8696,8603,Jose Moraton,74,79
21750,530596,2009-04-12 00:00:00,9869,10267,Ivan Hernandez,68,72
21751,530597,2009-04-12 00:00:00,9783,9906,Alberto Lopo,76,82
21752,530598,2009-04-12 00:00:00,8371,8315,Sergio Fernandez,70,75
21753,530599,2009-04-12 00:00:00,8661,9865,David Navarro,76,79
21754,530600,2009-04-11 00:00:00,10205,9864,Gonzalo Rodriguez,78,84
21755,530601,2009-04-12 00:00:00,8633,10281,Pepe,84,88
21756,530602,2009-04-11 00:00:00,8634,8479,Rafael Marquez,84,87
21757,530603,2009-04-12 00:00:00,8302,8305,Sebastien Squillaci,81,84
21758,530604,2009-04-19 00:00:00,8603,9869,Juanito,79,83
21759,530605,2009-04-19 00:00:00,8558,8696,Daniel Jarque,77,81
21760,530606,2009-04-18 00:00:00,8315,9783,Xabier Etxeita,58,72
21761,530607,2009-04-19 00:00:00,9865,8371,Mane,67,72
21762,530608,2009-04-18 00:00:00,9864,8661,"Manolo Gaspar,28",66,70
21763,530609,2009-04-19 00:00:00,10267,8302,Raul Albiol,81,88
21764,530610,2009-04-18 00:00:00,8305,8634,Cata Diaz,80,85
21765,530611,2009-04-18 00:00:00,8479,8633,Nasief Morris,75,77
21766,530612,2009-04-19 00:00:00,10281,10205,Luis Prieto,73,75
21767,530613,2009-04-18 00:00:00,9906,8388,Luis Perea,77,84
21768,530614,2009-04-23 00:00:00,9869,8558,Serrabasa Gerard,68,72
21769,530615,2009-04-22 00:00:00,8603,10267,Juanito,79,83
21770,530616,2009-04-23 00:00:00,8696,9906,Ezequiel Garay,82,85
21771,530617,2009-04-21 00:00:00,8388,8315,Sergio Ortega,68,72
21772,530618,2009-04-22 00:00:00,9783,9865,Diego Daniel Colotto,76,82
21773,530619,2009-04-23 00:00:00,10205,8479,Gonzalo Rodriguez,78,84
21774,530620,2009-04-22 00:00:00,8371,9864,Sergio Fernandez,70,75
21775,530621,2009-04-21 00:00:00,8633,8305,Pepe,84,88
21776,530622,2009-04-22 00:00:00,8634,8302,Rafael Marquez,84,87
21777,530623,2009-04-23 00:00:00,8661,10281,David Navarro,76,79
21778,530624,2009-04-26 00:00:00,10281,8371,Jauregi Inaki Bea,67,77
21779,530625,2009-04-26 00:00:00,8479,8661,Nasief Morris,75,77
21780,530626,2009-04-26 00:00:00,8305,10205,,,
21781,530627,2009-04-26 00:00:00,8302,8633,David Prieto,68,74
21782,530628,2009-04-25 00:00:00,10267,8634,Raul Albiol,81,88
21783,530629,2009-04-25 00:00:00,9864,9783,Helder Rosario,69,71
21784,530630,2009-04-25 00:00:00,9865,8388,Hernan Pellerano,71,78
21785,530631,2009-04-26 00:00:00,8315,8696,Xabier Etxeita,58,72
21786,530632,2009-04-26 00:00:00,9906,9869,Luis Perea,77,84
21787,530633,2009-04-26 00:00:00,8558,8603,Daniel Jarque,77,81
21788,530634,2009-05-03 00:00:00,8558,10267,Daniel Jarque,77,81
21789,530635,2009-05-03 00:00:00,8603,9906,Melli,74,86
21790,530636,2009-05-03 00:00:00,9869,8315,Ivan Hernandez,68,72
21791,530637,2009-05-03 00:00:00,8696,9865,Jose Moraton,74,79
21792,530638,2009-05-02 00:00:00,8388,9864,Sergio Boris,70,72
21793,530639,2009-05-03 00:00:00,9783,10281,Diego Daniel Colotto,76,82
21794,530640,2009-05-02 00:00:00,8633,8634,Fabio Cannavaro,84,91
21795,530641,2009-05-02 00:00:00,10205,8302,Gonzalo Rodriguez,78,84
21796,530642,2009-05-03 00:00:00,8661,8305,David Navarro,76,79
21797,530643,2009-05-03 00:00:00,8371,8479,Sergio Fernandez,70,75
21798,530644,2009-05-10 00:00:00,8305,8371,Mario Alvarez,76,78
21799,530645,2009-05-09 00:00:00,8302,8661,Sebastien Squillaci,81,84
21800,530646,2009-05-10 00:00:00,8479,9783,Nasief Morris,75,77
21801,530647,2009-05-10 00:00:00,10281,8388,Victoriano Rivas Nano,73,74
