id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_1_name,home_player_1_rating,home_player_1_potential
21518,530023,2008-08-30 00:00:00,10267,8661,Renan,76,78
21519,530084,2008-08-31 00:00:00,8371,10205,Ricardo,75,78
21520,530085,2008-08-31 00:00:00,9783,8633,Daniel Aranzubia,74,80
21521,530086,2008-08-31 00:00:00,8388,8634,Juan Pablo,71,74
21522,530087,2008-08-31 00:00:00,8696,8302,Tono,79,79
21523,530088,2008-08-31 00:00:00,9869,8305,Sergio Sanchez,67,66
21524,530089,2008-08-31 00:00:00,8603,8479,Casto Espinosa,64,72
21525,530090,2008-08-30 00:00:00,8558,10281,Carlos Kameni,81,89
21526,530091,2008-08-31 00:00:00,8315,9865,Gorka Iraizoz Moreno,76,79
21527,530092,2008-08-31 00:00:00,9906,9864,Gregory Coupet,79,83
21528,530233,2008-11-09 00:00:00,8302,8479,Andres Palop,82,90
21529,530234,2008-11-09 00:00:00,8696,9869,Tono,79,79
21530,530235,2008-11-09 00:00:00,8388,8603,Juan Pablo,71,74
21531,530236,2008-11-09 00:00:00,9783,8558,Daniel Aranzubia,74,80
21532,530237,2008-11-09 00:00:00,8371,9906,Roberto Fernandez,65,72
21533,530238,2008-11-09 00:00:00,10205,9865,Diego Lopez,78,82
21534,530239,2008-11-08 00:00:00,8633,9864,Iker Casillas,91,92
21535,530240,2008-11-08 00:00:00,8634,10281,Victor Valdes,83,85
21536,530241,2008-11-09 00:00:00,8305,10267,Roberto Abbondanzieri,82,86
21537,530242,2008-11-09 00:00:00,8661,8315,German Dario Lux,74,80
21538,530243,2008-11-16 00:00:00,8603,8696,Casto Espinosa,64,72
21539,530244,2008-11-15 00:00:00,10267,9869,Renan,76,78
21540,530245,2008-11-16 00:00:00,8558,8388,Carlos Kameni,81,89
21541,530246,2008-11-16 00:00:00,9906,9783,Leonardo Franco,79,83
21542,530247,2008-11-16 00:00:00,8315,8371,Gorka Iraizoz Moreno,76,79
21543,530248,2008-11-16 00:00:00,9865,8661,Diego Alves,81,84
21544,530249,2008-11-16 00:00:00,9864,10205,Francesco Arnau,70,74
21545,530250,2008-11-15 00:00:00,10281,8633,Sergio Asenjo,76,84
21546,530251,2008-11-16 00:00:00,8305,8302,Roberto Abbondanzieri,82,86
21547,530252,2008-11-16 00:00:00,8479,8634,Asier Riesgo,71,75
21548,530253,2008-11-23 00:00:00,8696,8558,Tono,79,79
21549,530254,2008-11-22 00:00:00,10205,10281,Diego Lopez,78,82
21550,530255,2008-11-23 00:00:00,8634,8305,Victor Valdes,83,85
21551,530256,2008-11-22 00:00:00,8302,10267,Andres Palop,82,90
21552,530257,2008-11-23 00:00:00,8371,9865,Roberto Fernandez,65,72
21553,530258,2008-11-23 00:00:00,9783,8315,Daniel Aranzubia,74,80
21554,530259,2008-11-23 00:00:00,8661,9864,German Dario Lux,74,80
21555,530260,2008-11-22 00:00:00,8633,8479,Iker Casillas,91,92
21556,530261,2008-11-23 00:00:00,8388,9906,Juan Pablo,71,74
21557,530262,2008-11-23 00:00:00,9869,8603,Ivan Cuellar,70,73
21558,530263,2008-11-30 00:00:00,9865,9783,Diego Alves,81,84
21559,530324,2008-11-30 00:00:00,8479,10205,Asier Riesgo,71,75
21560,530325,2008-11-30 00:00:00,8558,9869,Carlos Kameni,81,89
21561,530326,2008-11-30 00:00:00,9906,8696,Leonardo Franco,79,83
21562,530327,2008-11-30 00:00:00,10267,8603,Renan,76,78
21563,530328,2008-11-30 00:00:00,10281,8661,Sergio Asenjo,76,84
21564,530329,2008-11-29 00:00:00,8302,8634,Andres Palop,82,90
21565,530330,2008-11-30 00:00:00,9864,8371,Inaki Goitia,64,66
21566,530331,2008-11-29 00:00:00,8305,8633,Roberto Abbondanzieri,82,86
21567,530332,2008-11-30 00:00:00,8315,8388,Gorka Iraizoz Moreno,76,79
21568,530333,2008-12-07 00:00:00,9783,9864,Daniel Aranzubia,74,80
21569,530334,2008-12-07 00:00:00,8371,10281,Roberto Fernandez,65,72
21570,530335,2008-12-07 00:00:00,8661,8479,German Dario Lux,74,80
21571,530336,2008-12-06 00:00:00,10205,8305,Diego Lopez,78,82
21572,530337,2008-12-06 00:00:00,8634,10267,Victor Valdes,83,85
21573,530338,2008-12-07 00:00:00,8388,9865,Juan Pablo,71,74
21574,530339,2008-12-07 00:00:00,8696,8315,Tono,79,79
21575,530340,2008-12-07 00:00:00,8603,8558,Casto Espinosa,64,72
21576,530341,2008-12-07 00:00:00,8633,8302,Iker Casillas,91,92
21577,530342,2008-12-06 00:00:00,9869,9906,Ivan Cuellar,70,73
21578,530343,2008-12-13 00:00:00,8634,8633,Victor Valdes,83,85
21579,530344,2008-12-14 00:00:00,8315,9869,Gorka Iraizoz Moreno,76,79
21580,530345,2008-12-14 00:00:00,9906,8603,Leonardo Franco,79,83
21581,530346,2008-12-14 00:00:00,9865,8696,Diego Alves,81,84
21582,530347,2008-12-14 00:00:00,10281,9783,Justo Villar,73,75
21583,530348,2008-12-14 00:00:00,8479,8371,Asier Riesgo,71,75
21584,530349,2008-12-14 00:00:00,8305,8661,Roberto Abbondanzieri,82,86
21585,530350,2008-12-14 00:00:00,8302,10205,Andres Palop,82,90
21586,530351,2008-12-13 00:00:00,10267,8558,Renan,76,78
21587,530352,2008-12-14 00:00:00,9864,8388,Inaki Goitia,64,66
21588,530353,2008-12-21 00:00:00,8603,8315,Casto Espinosa,64,72
21589,530354,2008-12-21 00:00:00,9869,9865,Sergio Sanchez,67,66
21590,530355,2008-12-21 00:00:00,8696,9864,Fabio Coltorti,73,81
21591,530356,2008-12-21 00:00:00,9783,8479,Daniel Aranzubia,74,80
21592,530357,2008-12-21 00:00:00,8661,8302,German Dario Lux,74,80
21593,530358,2008-12-21 00:00:00,10205,8634,Diego Lopez,78,82
21594,530359,2008-12-20 00:00:00,8633,10267,Iker Casillas,91,92
21595,530360,2008-12-20 00:00:00,8558,9906,Carlos Kameni,81,89
21596,530361,2008-12-21 00:00:00,8388,10281,Juan Pablo,71,74
21597,530362,2008-12-21 00:00:00,8371,8305,Roberto Fernandez,65,72
21598,530363,2009-01-04 00:00:00,8305,9783,Roberto Abbondanzieri,82,86
21599,530364,2009-01-04 00:00:00,9864,9869,Inaki Goitia,64,66
21600,530365,2009-01-04 00:00:00,10281,8696,Justo Villar,73,75
21601,530366,2009-01-04 00:00:00,8479,8388,Asier Riesgo,71,75
21602,530367,2009-01-04 00:00:00,8302,8371,Andres Palop,82,90
21603,530368,2009-01-03 00:00:00,8634,8661,Victor Valdes,83,85
21604,530369,2009-01-04 00:00:00,8633,10205,Iker Casillas,91,92
21605,530370,2009-01-03 00:00:00,10267,9906,Renan,76,78
21606,530371,2009-01-04 00:00:00,8315,8558,Gorka Iraizoz Moreno,76,79
21607,530372,2009-01-04 00:00:00,9865,8603,Diego Alves,81,84
21608,530373,2009-01-11 00:00:00,9869,10281,Sergio Sanchez,67,66
21609,530374,2009-01-11 00:00:00,8603,9864,Ricardo,80,80
21610,530375,2009-01-11 00:00:00,9906,8315,Leonardo Franco,79,83
21611,530376,2009-01-11 00:00:00,8558,9865,Carlos Kameni,81,89
21612,530377,2009-01-11 00:00:00,8696,8479,Tono,79,79
21613,530378,2009-01-11 00:00:00,8388,8305,Juan Pablo,71,74
21614,530379,2009-01-11 00:00:00,8371,8634,Roberto Fernandez,65,72
21615,530380,2009-01-11 00:00:00,8661,8633,Dudu Aouate,73,78
21616,530381,2009-01-10 00:00:00,10267,10205,Renan,76,78
21617,530382,2009-01-10 00:00:00,9783,8302,Daniel Aranzubia,74,80
21618,530383,2009-01-18 00:00:00,8315,10267,Gorka Iraizoz Moreno,76,79
