id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_4_name,home_player_4_rating,home_player_4_potential
21518,530023,2008-08-30 00:00:00,10267,8661,Alexis,78,85
21519,530084,2008-08-31 00:00:00,8371,10205,Roversio,65,67
21520,530085,2008-08-31 00:00:00,9783,8633,Filipe Luis,78,85
21521,530086,2008-08-31 00:00:00,8388,8634,Sergio Boris,70,72
21522,530087,2008-08-31 00:00:00,8696,8302,Ivan Marcano,56,68
21523,530088,2008-08-31 00:00:00,9869,8305,Jorge Garcia,70,73
21524,530089,2008-08-31 00:00:00,8603,8479,Fernando Vega,67,68
21525,530090,2008-08-30 00:00:00,8558,10281,,,
21526,530091,2008-08-31 00:00:00,8315,9865,Aitor Ocio,76,76
21527,530092,2008-08-31 00:00:00,9906,9864,Tomas Ujfalusi,81,84
21528,530233,2008-11-09 00:00:00,8302,8479,Julien Escude,78,81
21529,530234,2008-11-09 00:00:00,8696,9869,Ivan Marcano,56,68
21530,530235,2008-11-09 00:00:00,8388,8603,Sergio Boris,70,72
21531,530236,2008-11-09 00:00:00,9783,8558,Ze Castro,74,80
21532,530237,2008-11-09 00:00:00,8371,9906,Miguel Flano,71,76
21533,530238,2008-11-09 00:00:00,10205,9865,Diego Godin,73,79
21534,530239,2008-11-08 00:00:00,8633,9864,Gabriel Heinze,80,83
21535,530240,2008-11-08 00:00:00,8634,10281,Gerard Pique,77,88
21536,530241,2008-11-09 00:00:00,8305,10267,Mario Alvarez,75,78
21537,530242,2008-11-09 00:00:00,8661,8315,Ivan Ramis,74,76
21538,530243,2008-11-16 00:00:00,8603,8696,Arturo Arzu,68,75
21539,530244,2008-11-15 00:00:00,10267,9869,Carlos Marchena,82,85
21540,530245,2008-11-16 00:00:00,8558,8388,Sergio Sanchez,65,72
21541,530246,2008-11-16 00:00:00,9906,9783,Tomas Ujfalusi,81,84
21542,530247,2008-11-16 00:00:00,8315,8371,Ustaritz,69,71
21543,530248,2008-11-16 00:00:00,9865,8661,Hernan Pellerano,71,78
21544,530249,2008-11-16 00:00:00,9864,10205,Helder Rosario,69,69
