id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_9_name,home_player_9_rating,home_player_9_potential
21518,530023,2008-08-30 00:00:00,10267,8661,David Silva,85,90
21519,530084,2008-08-31 00:00:00,8371,10205,Jaroslav Plasil,70,80
21520,530085,2008-08-31 00:00:00,9783,8633,Andres Guardado,79,88
21521,530086,2008-08-31 00:00:00,8388,8634,Jose Javier Barkero,71,74
21522,530087,2008-08-31 00:00:00,8696,8302,Oscar Serrano,74,73
21523,530088,2008-08-31 00:00:00,9869,8305,Kike Mateo,67,72
21524,530089,2008-08-31 00:00:00,8603,8479,Jesus Capi,73,78
21525,530090,2008-08-30 00:00:00,8558,10281,Valdo,78,80
21526,530091,2008-08-31 00:00:00,8315,9865,Francisco Navarro Yeste,80,82
21527,530092,2008-08-31 00:00:00,9906,9864,Simao,84,88
21528,530233,2008-11-09 00:00:00,8302,8479,Adriano,78,86
21529,530234,2008-11-09 00:00:00,8696,9869,Oscar Serrano,74,73
21530,530235,2008-11-09 00:00:00,8388,8603,Alvaro Anton,73,76
21531,530236,2008-11-09 00:00:00,9783,8558,Joan Verdu,71,85
21532,530237,2008-11-09 00:00:00,8371,9906,Santiago Ezquerro,71,81
21533,530238,2008-11-09 00:00:00,10205,9865,Robert Pires,81,82
21534,530239,2008-11-08 00:00:00,8633,9864,Wesley Sneijder,86,89
21535,530240,2008-11-08 00:00:00,8634,10281,Lionel Messi,90,95
21536,530241,2008-11-09 00:00:00,8305,10267,Esteban Granero,76,83
21537,530242,2008-11-09 00:00:00,8661,8315,Juan Arango,78,78
21538,530243,2008-11-16 00:00:00,8603,8696,Achille Emana,79,78
21539,530244,2008-11-15 00:00:00,10267,9869,Vicente,81,74
21540,530245,2008-11-16 00:00:00,8558,8388,Luis Garcia,78,83
21541,530246,2008-11-16 00:00:00,9906,9783,Simao,84,88
21542,530247,2008-11-16 00:00:00,8315,8371,Joseba Garmendia,68,69
21543,530248,2008-11-16 00:00:00,9865,8661,,,
21544,530249,2008-11-16 00:00:00,9864,10205,Nabil Baha,67,72
21545,530250,2008-11-15 00:00:00,10281,8633,Jonathan Sesma,73,77
21546,530251,2008-11-16 00:00:00,8305,8302,Jaime Gavilan,77,87
