id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_7_name,home_player_7_rating,home_player_7_potential
21518,530023,2008-08-30 00:00:00,10267,8661,David Albelda,79,83
21519,530084,2008-08-31 00:00:00,8371,10205,Patxi Martinez Punal,74,78
21520,530085,2008-08-31 00:00:00,9783,8633,Sergio,74,84
21521,530086,2008-08-31 00:00:00,8388,8634,Txomin Nagore,72,72
21522,530087,2008-08-31 00:00:00,8696,8302,Gonzalo Colsa,79,79
21523,530088,2008-08-31 00:00:00,9869,8305,Michel,64,72
21524,530089,2008-08-31 00:00:00,8603,8479,Juande,63,73
21525,530090,2008-08-30 00:00:00,8558,10281,Hurtado Perez Moises,74,78
21526,530091,2008-08-31 00:00:00,8315,9865,Carlos Gurpegi,74,74
21527,530092,2008-08-31 00:00:00,9906,9864,Maniche,79,84
21528,530233,2008-11-09 00:00:00,8302,8479,Romaric,80,85
21529,530234,2008-11-09 00:00:00,8696,9869,Gonzalo Colsa,79,79
21530,530235,2008-11-09 00:00:00,8388,8603,,,
21531,530236,2008-11-09 00:00:00,9783,8558,Juan Rodriguez,72,79
21532,530237,2008-11-09 00:00:00,8371,9906,Javad Nekounam,73,82
21533,530238,2008-11-09 00:00:00,10205,9865,Bruno Soriano,72,77
21534,530239,2008-11-08 00:00:00,8633,9864,Jose Maria Guti,83,83
21535,530240,2008-11-08 00:00:00,8634,10281,Yaya Toure,81,86
21536,530241,2008-11-09 00:00:00,8305,10267,Eugen Polanski,74,83
21537,530242,2008-11-09 00:00:00,8661,8315,Cleber Santana,73,81
21538,530243,2008-11-16 00:00:00,8603,8696,Jesus Capi,73,78
21539,530244,2008-11-15 00:00:00,10267,9869,Manuel Fernandes,78,87
21540,530245,2008-11-16 00:00:00,8558,8388,Hurtado Perez Moises,74,78
21541,530246,2008-11-16 00:00:00,9906,9783,Paulo Assuncao,78,80
21542,530247,2008-11-16 00:00:00,8315,8371,Pablo Orbaiz,74,74
