id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_11_name,home_player_11_rating,home_player_11_potential
21518,530023,2008-08-30 00:00:00,10267,8661,David Villa,86,93
21519,530084,2008-08-31 00:00:00,8371,10205,Kike Sola,68,71
21520,530085,2008-08-31 00:00:00,9783,8633,Mista,75,79
21521,530086,2008-08-31 00:00:00,8388,8634,Gorka Brit,72,75
21522,530087,2008-08-31 00:00:00,8696,8302,Jonathan Pereira,72,75
21523,530088,2008-08-31 00:00:00,9869,8305,David Barral,72,73
21524,530089,2008-08-31 00:00:00,8603,8479,Mariano Pavone,76,80
21525,530090,2008-08-30 00:00:00,8558,10281,Luis Garcia,78,83
21526,530091,2008-08-31 00:00:00,8315,9865,,,
21527,530092,2008-08-31 00:00:00,9906,9864,Diego Forlan,83,85
21528,530233,2008-11-09 00:00:00,8302,8479,Frederic Kanoute,83,84
21529,530234,2008-11-09 00:00:00,8696,9869,Jonathan Pereira,72,75
21530,530235,2008-11-09 00:00:00,8388,8603,Asier Goiria,71,74
21531,530236,2008-11-09 00:00:00,9783,8558,Ivan Sanchez Riki,77,83
21532,530237,2008-11-09 00:00:00,8371,9906,Javier Portillo,77,78
21533,530238,2008-11-09 00:00:00,10205,9865,Giuseppe Rossi,80,86
21534,530239,2008-11-08 00:00:00,8633,9864,Gonzalo Higuain,77,87
21535,530240,2008-11-08 00:00:00,8634,10281,Thierry Henry,85,91
21536,530241,2008-11-09 00:00:00,8305,10267,Roberto Soldado,77,80
21537,530242,2008-11-09 00:00:00,8661,8315,Aritz Aduriz,75,80
21538,530243,2008-11-16 00:00:00,8603,8696,Sergio Garcia,78,84
21539,530244,2008-11-15 00:00:00,10267,9869,David Villa,86,93
21540,530245,2008-11-16 00:00:00,8558,8388,Raul Tamudo,81,86
21541,530246,2008-11-16 00:00:00,9906,9783,Sergio Aguero,84,90
21542,530247,2008-11-16 00:00:00,8315,8371,Fernando Llorente,72,76
21543,530248,2008-11-16 00:00:00,9865,8661,Alvaro Negredo,78,82
21544,530249,2008-11-16 00:00:00,9864,10205,Adrian Lopez,69,83
21545,530250,2008-11-15 00:00:00,10281,8633,Manuel Victor,74,78
21546,530251,2008-11-16 00:00:00,8305,8302,Juan Albin,75,81
21547,530252,2008-11-16 00:00:00,8479,8634,,,
21548,530253,2008-11-23 00:00:00,8696,8558,Mohammed Tchite,76,78
21549,530254,2008-11-22 00:00:00,10205,10281,Giuseppe Rossi,80,86
21550,530255,2008-11-23 00:00:00,8634,8305,Aleksandr Hleb,84,87
21551,530256,2008-11-22 00:00:00,8302,10267,Frederic Kanoute,83,84
21552,530257,2008-11-23 00:00:00,8371,9865,Walter Pandiani,77,85
21553,530258,2008-11-23 00:00:00,9783,8315,Rodolfo Bodipo Diaz,70,79
21554,530259,2008-11-23 00:00:00,8661,9864,Aritz Aduriz,75,80
21555,530260,2008-11-22 00:00:00,8633,8479,Raul,82,89
21556,530261,2008-11-23 00:00:00,8388,9906,Asier Goiria,71,74
21557,530262,2008-11-23 00:00:00,9869,8603,Mate Bilic,69,71
21558,530263,2008-11-30 00:00:00,9865,9783,Alvaro Negredo,78,82
21559,530324,2008-11-30 00:00:00,8479,10205,Marco Ruben,72,79
21560,530325,2008-11-30 00:00:00,8558,9869,Raul Tamudo,81,86
21561,530326,2008-11-30 00:00:00,9906,8696,Sergio Aguero,84,90
21562,530327,2008-11-30 00:00:00,10267,8603,David Villa,86,93
21563,530328,2008-11-30 00:00:00,10281,8661,Henok Goitom,74,76
21564,530329,2008-11-29 00:00:00,8302,8634,Frederic Kanoute,83,84
21565,530330,2008-11-30 00:00:00,9864,8371,Adrian Lopez,69,83
21566,530331,2008-11-29 00:00:00,8305,8633,Juan Albin,75,81
21567,530332,2008-11-30 00:00:00,8315,8388,Fernando Llorente,72,76
21568,530333,2008-12-07 00:00:00,9783,9864,Mista,75,79
21569,530334,2008-12-07 00:00:00,8371,10281,Dady,72,75
21570,530335,2008-12-07 00:00:00,8661,8479,Alhassane Keita,76,84
21571,530336,2008-12-06 00:00:00,10205,8305,Jozy Altidore,74,83
21572,530337,2008-12-06 00:00:00,8634,10267,Aleksandr Hleb,84,87
21573,530338,2008-12-07 00:00:00,8388,9865,Asier Goiria,71,74
21574,530339,2008-12-07 00:00:00,8696,8315,Jonathan Pereira,72,75
21575,530340,2008-12-07 00:00:00,8603,8558,Sergio Garcia,78,84
21576,530341,2008-12-07 00:00:00,8633,8302,Arjen Robben,84,86
21577,530342,2008-12-06 00:00:00,9869,9906,Mate Bilic,69,71
21578,530343,2008-12-13 00:00:00,8634,8633,Thierry Henry,85,91
21579,530344,2008-12-14 00:00:00,8315,9869,Fernando Llorente,72,76
21580,530345,2008-12-14 00:00:00,9906,8603,Diego Forlan,83,85
21581,530346,2008-12-14 00:00:00,9865,8696,Alvaro Negredo,78,82
21582,530347,2008-12-14 00:00:00,10281,9783,Manuel Victor,74,78
21583,530348,2008-12-14 00:00:00,8479,8371,Marco Ruben,72,79
21584,530349,2008-12-14 00:00:00,8305,8661,Juan Albin,75,81
21585,530350,2008-12-14 00:00:00,8302,10205,Frederic Kanoute,83,84
21586,530351,2008-12-13 00:00:00,10267,8558,David Villa,86,93
21587,530352,2008-12-14 00:00:00,9864,8388,Nabil Baha,67,72
21588,530353,2008-12-21 00:00:00,8603,8315,Juanma,72,76
21589,530354,2008-12-21 00:00:00,9869,9865,Mate Bilic,69,71
21590,530355,2008-12-21 00:00:00,8696,9864,Juanjo,63,68
21591,530356,2008-12-21 00:00:00,9783,8479,Rodolfo Bodipo Diaz,70,79
21592,530357,2008-12-21 00:00:00,8661,8302,Aritz Aduriz,75,80
21593,530358,2008-12-21 00:00:00,10205,8634,Giuseppe Rossi,80,86
21594,530359,2008-12-20 00:00:00,8633,10267,Gonzalo Higuain,77,87
21595,530360,2008-12-20 00:00:00,8558,9906,Jose Maria Callejon,58,78
21596,530361,2008-12-21 00:00:00,8388,10281,Asier Goiria,71,74
21597,530362,2008-12-21 00:00:00,8371,8305,Dady,72,75
21598,530363,2009-01-04 00:00:00,8305,9783,Juan Albin,75,81
21599,530364,2009-01-04 00:00:00,9864,9869,Adrian Lopez,69,83
21600,530365,2009-01-04 00:00:00,10281,8696,Henok Goitom,74,76
21601,530366,2009-01-04 00:00:00,8479,8388,Adrian Colunga,70,76
21602,530367,2009-01-04 00:00:00,8302,8371,Renato,76,78
21603,530368,2009-01-03 00:00:00,8634,8661,Thierry Henry,85,91
