id,match_api_id,match_date,home_team_api_id,away_team_api_id,away_player_3_name,away_player_3_rating,away_player_3_potential
1729,489042,2008-08-17 00:00:00,10260,10261,Steven Taylor,77,80
1730,489043,2008-08-16 00:00:00,9825,8659,Leon Barnett,63,80
1731,489044,2008-08-16 00:00:00,8472,8650,Jamie Carragher,88,89
1732,489045,2008-08-16 00:00:00,8654,8528,Emmerson Boyce,69,75
1733,489046,2008-08-17 00:00:00,10252,8456,Micah Richards,83,87
1734,489047,2008-08-16 00:00:00,8668,8655,Christopher Samba,78,80
1735,489048,2008-08-16 00:00:00,8549,8586,Jonathan Woodgate,82,84
1736,489049,2008-08-16 00:00:00,8559,10194,Leon Cort,68,70
1737,489050,2008-08-16 00:00:00,8667,9879,Brede Hangeland,77,80
1738,489051,2008-08-17 00:00:00,8455,8462,Sol Campbell,81,87
1739,489132,2008-10-29 00:00:00,10260,8654,James Collins,70,78
1740,489133,2008-10-29 00:00:00,9825,8586,Vedran Corluka,81,81
1741,489134,2008-10-29 00:00:00,8549,8456,Micah Richards,82,87
1742,489135,2008-10-29 00:00:00,8559,8668,Joseph Yobo,80,82
1743,489136,2008-10-29 00:00:00,8667,8455,Ricardo Carvalho,85,87
1744,489137,2008-10-29 00:00:00,10194,8472,Anton Ferdinand,76,83
1745,489138,2008-10-29 00:00:00,8650,8462,Younes Kaboul,74,84
1746,489139,2008-10-29 00:00:00,10252,8655,Christopher Samba,77,80
1747,489140,2008-10-28 00:00:00,10261,8659,Ryan Donk,70,83
1748,489141,2008-10-29 00:00:00,9879,8528,Paul Scharner,74,78
1749,489142,2008-11-01 00:00:00,10260,8667,Kamil Zayatte,69,75
1750,489143,2008-11-01 00:00:00,8586,8650,Jamie Carragher,85,86
1751,489144,2008-11-01 00:00:00,8668,9879,Aaron Hughes,72,78
1752,489145,2008-11-01 00:00:00,8549,8654,James Collins,70,78
1753,489146,2008-11-03 00:00:00,10261,10252,Carlos Cuellar,81,83
1754,489147,2008-11-02 00:00:00,8559,8456,Richard Dunne,80,81
1755,489148,2008-11-01 00:00:00,8659,8655,Christopher Samba,77,80
1756,489149,2008-11-01 00:00:00,8462,8528,Titus Bramble,73,77
1757,489150,2008-11-01 00:00:00,10194,9825,Kolo Toure,85,87
1758,489151,2008-11-01 00:00:00,8455,8472,Nyron Nosworthy,72,77
1759,489152,2008-11-08 00:00:00,9825,10260,Rio Ferdinand,87,89
1760,489153,2008-11-08 00:00:00,8650,8659,Ryan Donk,70,83
1761,489154,2008-11-08 00:00:00,8472,8462,Sylvain Distin,78,81
1762,489155,2008-11-08 00:00:00,8654,8668,Joseph Yobo,80,82
1763,489156,2008-11-09 00:00:00,10252,8549,Chris Riggott,71,80
1764,489157,2008-11-09 00:00:00,8456,8586,Jonathan Woodgate,80,84
1765,489158,2008-11-09 00:00:00,8655,8455,Alex,82,84
1766,489159,2008-11-09 00:00:00,9879,10261,Fabricio Coloccini,81,85
1767,489160,2008-11-08 00:00:00,8667,8559,Gary Cahill,75,78
1768,489161,2008-11-08 00:00:00,8528,10194,Abdoulaye Faye,74,79
1769,489162,2008-11-15 00:00:00,10260,10194,Abdoulaye Faye,74,79
1770,489163,2008-11-15 00:00:00,9825,10252,Martin Laursen,79,81
