id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_5_name,home_player_5_rating,home_player_5_potential
1729,489042,2008-08-17 00:00:00,10260,10261,Patrice Evra,78,84
1730,489043,2008-08-16 00:00:00,9825,8659,Gael Clichy,77,83
1731,489044,2008-08-16 00:00:00,8472,8650,Phil Bardsley,66,75
1732,489045,2008-08-16 00:00:00,8654,8528,Lucas Neill,77,81
1733,489046,2008-08-17 00:00:00,10252,8456,Nicky Shorey,77,82
1734,489047,2008-08-16 00:00:00,8668,8655,Nuno Valente,72,78
1735,489048,2008-08-16 00:00:00,8549,8586,Andrew Taylor,66,75
1736,489049,2008-08-16 00:00:00,8559,10194,Jlloyd Samuel,71,76
1737,489050,2008-08-16 00:00:00,8667,9879,Andrew Dawson,55,65
1738,489051,2008-08-17 00:00:00,8455,8462,Ashley Cole,78,84
1739,489132,2008-10-29 00:00:00,10260,8654,Patrice Evra,84,84
1740,489133,2008-10-29 00:00:00,9825,8586,Gael Clichy,83,87
1741,489134,2008-10-29 00:00:00,8549,8456,Andrew Taylor,69,75
1742,489135,2008-10-29 00:00:00,8559,8668,Jlloyd Samuel,69,76
1743,489136,2008-10-29 00:00:00,8667,8455,Andrew Dawson,67,67
1744,489137,2008-10-29 00:00:00,10194,8472,Danny Higginbotham,72,74
1745,489138,2008-10-29 00:00:00,8650,8462,Fabio Aurelio,76,80
1746,489139,2008-10-29 00:00:00,10252,8655,Nicky Shorey,75,82
1747,489140,2008-10-28 00:00:00,10261,8659,Jose Enrique,73,82
1748,489141,2008-10-29 00:00:00,9879,8528,Paul Konchesky,72,78
1749,489142,2008-11-01 00:00:00,10260,8667,Patrice Evra,84,84
1750,489143,2008-11-01 00:00:00,8586,8650,Benoit Assou-Ekotto,71,78
1751,489144,2008-11-01 00:00:00,8668,9879,Joleon Lescott,82,88
1752,489145,2008-11-01 00:00:00,8549,8654,Andrew Taylor,69,75
1753,489146,2008-11-03 00:00:00,10261,10252,Jose Enrique,73,82
1754,489147,2008-11-02 00:00:00,8559,8456,Jlloyd Samuel,69,76
1755,489148,2008-11-01 00:00:00,8659,8655,Paul Robinson,69,70
1756,489149,2008-11-01 00:00:00,8462,8528,Nadir Belhadj,73,82
1757,489150,2008-11-01 00:00:00,10194,9825,Danny Higginbotham,72,74
1758,489151,2008-11-01 00:00:00,8455,8472,Ashley Cole,83,84
1759,489152,2008-11-08 00:00:00,9825,10260,Gael Clichy,83,87
1760,489153,2008-11-08 00:00:00,8650,8659,Fabio Aurelio,76,80
1761,489154,2008-11-08 00:00:00,8472,8462,Danny Collins,71,75
1762,489155,2008-11-08 00:00:00,8654,8668,Herita Ilunga,72,80
1763,489156,2008-11-09 00:00:00,10252,8549,Nicky Shorey,75,82
1764,489157,2008-11-09 00:00:00,8456,8586,Javier Garrido,73,75
1765,489158,2008-11-09 00:00:00,8655,8455,Martin Olsson,58,78
1766,489159,2008-11-09 00:00:00,9879,10261,Paul Konchesky,72,78
1767,489160,2008-11-08 00:00:00,8667,8559,Andrew Dawson,67,67
1768,489161,2008-11-08 00:00:00,8528,10194,Maynor Figueroa,69,75
1769,489162,2008-11-15 00:00:00,10260,10194,Patrice Evra,84,84
1770,489163,2008-11-15 00:00:00,9825,10252,Gael Clichy,83,87
1771,489164,2008-11-15 00:00:00,8654,8462,Herita Ilunga,72,80
1772,489165,2008-11-16 00:00:00,8668,8549,Joleon Lescott,82,88
1773,489166,2008-11-15 00:00:00,10261,8528,Jose Enrique,73,82
1774,489167,2008-11-15 00:00:00,8655,8472,Stephen Warnock,77,83
1775,489168,2008-11-15 00:00:00,9879,8586,Paul Konchesky,72,78
1776,489169,2008-11-15 00:00:00,8559,8650,Jlloyd Samuel,69,76
1777,489170,2008-11-15 00:00:00,8659,8455,Paul Robinson,69,70
1778,489171,2008-11-16 00:00:00,8667,8456,Samuel Ricketts,69,79
1779,489172,2008-11-22 00:00:00,8650,9879,Fabio Aurelio,76,80
1780,489173,2008-11-23 00:00:00,8472,8654,Danny Collins,71,75
1781,489174,2008-11-23 00:00:00,8586,8655,Benoit Assou-Ekotto,71,78
1782,489175,2008-11-22 00:00:00,10252,10260,Luke Young,74,78
1783,489176,2008-11-22 00:00:00,8549,8559,Andrew Taylor,69,75
1784,489177,2008-11-22 00:00:00,8456,9825,Javier Garrido,73,75
1785,489178,2008-11-22 00:00:00,8462,8667,Noe Pamarot,72,78
1786,489179,2008-11-22 00:00:00,10194,8659,Danny Higginbotham,72,74
1787,489180,2008-11-24 00:00:00,8528,8668,Maynor Figueroa,69,75
1788,489181,2008-11-22 00:00:00,8455,10261,Ashley Cole,83,84
1789,489182,2008-12-01 00:00:00,8650,8654,Andrea Dossena,78,83
1790,489183,2008-11-29 00:00:00,8472,8559,Pascal Chimbonda,76,82
1791,489184,2008-11-30 00:00:00,8586,8668,Benoit Assou-Ekotto,71,78
1792,489185,2008-11-29 00:00:00,10252,9879,Luke Young,74,78
1793,489186,2008-11-29 00:00:00,8549,10261,Andrew Taylor,69,75
1794,489187,2008-11-30 00:00:00,8456,10260,Javier Garrido,73,75
1795,489188,2008-11-30 00:00:00,8462,8655,Nadir Belhadj,73,82
1796,489189,2008-11-29 00:00:00,10194,8667,Danny Higginbotham,72,74
1797,489190,2008-11-29 00:00:00,8528,8659,Maynor Figueroa,69,75
1798,489191,2008-11-30 00:00:00,8455,9825,Ashley Cole,83,84
1799,489192,2008-12-06 00:00:00,10260,8472,Patrice Evra,84,84
1800,489193,2008-12-06 00:00:00,9825,8528,Gael Clichy,83,87
1801,489194,2008-12-08 00:00:00,8654,8586,Herita Ilunga,72,80
1802,489195,2008-12-07 00:00:00,8668,10252,Joleon Lescott,82,88
1803,489196,2008-12-06 00:00:00,10261,10194,Jose Enrique,73,82
1804,489197,2008-12-06 00:00:00,8655,8650,Stephen Warnock,77,83
1805,489198,2008-12-06 00:00:00,9879,8456,Paul Konchesky,72,78
1806,489199,2008-12-06 00:00:00,8559,8455,Jlloyd Samuel,69,76
1807,489200,2008-12-07 00:00:00,8659,8462,Paul Robinson,69,70
1808,489201,2008-12-06 00:00:00,8667,8549,Samuel Ricketts,69,79
1809,489202,2008-12-13 00:00:00,8650,8667,Andrea Dossena,78,83
1810,489203,2008-12-13 00:00:00,8472,8659,Danny Collins,71,75
1811,489204,2008-12-13 00:00:00,8586,10260,Benoit Assou-Ekotto,71,78
1812,489205,2008-12-13 00:00:00,10252,8559,Luke Young,74,78
1813,489206,2008-12-13 00:00:00,8549,9825,Emanuel Pogatetz,72,78
1814,489207,2008-12-13 00:00:00,8456,8668,Michael Ball,73,69
1815,489208,2008-12-14 00:00:00,8462,10261,Nadir Belhadj,73,82
1816,489209,2008-12-13 00:00:00,10194,9879,Danny Higginbotham,72,74
1817,489210,2008-12-13 00:00:00,8528,8655,Maynor Figueroa,69,75
1818,489211,2008-12-14 00:00:00,8455,8654,Ashley Cole,83,84
1819,489212,2009-01-14 00:00:00,10260,8528,John O'Shea,76,79
1820,489213,2008-12-21 00:00:00,9825,8650,Gael Clichy,83,87
1821,489214,2008-12-20 00:00:00,8654,10252,Herita Ilunga,72,80
1822,489215,2008-12-22 00:00:00,8668,8455,Joleon Lescott,82,88
1823,489216,2008-12-21 00:00:00,10261,8586,Jose Enrique,73,82
1824,489217,2008-12-20 00:00:00,8655,10194,Stephen Warnock,77,83
1825,489218,2008-12-20 00:00:00,9879,8549,Paul Konchesky,72,78
1826,489219,2008-12-20 00:00:00,8559,8462,Jlloyd Samuel,69,76
1827,489220,2008-12-21 00:00:00,8659,8456,Paul Robinson,69,70
1828,489221,2008-12-20 00:00:00,8667,8472,Samuel Ricketts,69,79
1829,489222,2008-12-26 00:00:00,8650,8559,Emiliano Insua,73,82
