id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_2_name,home_player_2_rating,home_player_2_potential
1729,489042,2008-08-17 00:00:00,10260,10261,Wes Brown,79,80
1730,489043,2008-08-16 00:00:00,9825,8659,Bacary Sagna,76,84
1731,489044,2008-08-16 00:00:00,8472,8650,Pascal Chimbonda,80,82
1732,489045,2008-08-16 00:00:00,8654,8528,Valon Behrami,79,89
1733,489046,2008-08-17 00:00:00,10252,8456,Luke Young,74,78
1734,489047,2008-08-16 00:00:00,8668,8655,Philip Neville,78,78
1735,489048,2008-08-16 00:00:00,8549,8586,David Wheater,63,75
1736,489049,2008-08-16 00:00:00,8559,10194,Gretar Rafn Steinsson,68,73
1737,489050,2008-08-16 00:00:00,8667,9879,Samuel Ricketts,68,79
1738,489051,2008-08-17 00:00:00,8455,8462,Jose Bosingwa,77,80
1739,489132,2008-10-29 00:00:00,10260,8654,Rafael,64,77
1740,489133,2008-10-29 00:00:00,9825,8586,Bacary Sagna,82,84
1741,489134,2008-10-29 00:00:00,8549,8456,David Wheater,77,83
1742,489135,2008-10-29 00:00:00,8559,8668,Gretar Rafn Steinsson,75,75
1743,489136,2008-10-29 00:00:00,8667,8455,Paul McShane,70,79
1744,489137,2008-10-29 00:00:00,10194,8472,Andy Griffin,67,74
1745,489138,2008-10-29 00:00:00,8650,8462,Alvaro Arbeloa,77,79
1746,489139,2008-10-29 00:00:00,10252,8655,Luke Young,74,78
1747,489140,2008-10-28 00:00:00,10261,8659,Habib Beye,74,83
1748,489141,2008-10-29 00:00:00,9879,8528,John Pantsil,67,75
1749,489142,2008-11-01 00:00:00,10260,8667,Gary Neville,79,82
1750,489143,2008-11-01 00:00:00,8586,8650,Vedran Corluka,81,81
1751,489144,2008-11-01 00:00:00,8668,9879,Philip Neville,76,78
1752,489145,2008-11-01 00:00:00,8549,8654,David Wheater,77,83
1753,489146,2008-11-03 00:00:00,10261,10252,Habib Beye,74,83
1754,489147,2008-11-02 00:00:00,8559,8456,Gretar Rafn Steinsson,75,75
1755,489148,2008-11-01 00:00:00,8659,8655,Gianni Zuiverloon,70,77
1756,489149,2008-11-01 00:00:00,8462,8528,Glen Johnson,77,81
1757,489150,2008-11-01 00:00:00,10194,9825,Andy Griffin,67,74
1758,489151,2008-11-01 00:00:00,8455,8472,Jose Bosingwa,82,84
1759,489152,2008-11-08 00:00:00,9825,10260,Bacary Sagna,82,84
1760,489153,2008-11-08 00:00:00,8650,8659,Alvaro Arbeloa,77,79
1761,489154,2008-11-08 00:00:00,8472,8462,Phil Bardsley,71,73
1762,489155,2008-11-08 00:00:00,8654,8668,Lucas Neill,78,81
1763,489156,2008-11-09 00:00:00,10252,8549,Carlos Cuellar,81,83
1764,489157,2008-11-09 00:00:00,8456,8586,Pablo Zabaleta,78,81
1765,489158,2008-11-09 00:00:00,8655,8455,Danny Simpson,70,75
1766,489159,2008-11-09 00:00:00,9879,10261,John Pantsil,67,75
1767,489160,2008-11-08 00:00:00,8667,8559,Paul McShane,70,79
1768,489161,2008-11-08 00:00:00,8528,10194,Mario Melchiot,75,78
1769,489162,2008-11-15 00:00:00,10260,10194,John O'Shea,76,79
1770,489163,2008-11-15 00:00:00,9825,10252,Bacary Sagna,82,84
1771,489164,2008-11-15 00:00:00,8654,8462,Lucas Neill,78,81
1772,489165,2008-11-16 00:00:00,8668,8549,Philip Neville,76,78
1773,489166,2008-11-15 00:00:00,10261,8528,Habib Beye,74,83
1774,489167,2008-11-15 00:00:00,8655,8472,Andre Ooijer,74,78
1775,489168,2008-11-15 00:00:00,9879,8586,John Pantsil,67,75
1776,489169,2008-11-15 00:00:00,8559,8650,Gretar Rafn Steinsson,75,75
1777,489170,2008-11-15 00:00:00,8659,8455,Gianni Zuiverloon,70,77
1778,489171,2008-11-16 00:00:00,8667,8456,Paul McShane,70,79
1779,489172,2008-11-22 00:00:00,8650,9879,Alvaro Arbeloa,77,79
1780,489173,2008-11-23 00:00:00,8472,8654,Phil Bardsley,71,73
1781,489174,2008-11-23 00:00:00,8586,8655,Vedran Corluka,81,81
1782,489175,2008-11-22 00:00:00,10252,10260,Nigel Reo-Coker,77,85
1783,489176,2008-11-22 00:00:00,8549,8559,Justin Hoyte,71,78
1784,489177,2008-11-22 00:00:00,8456,9825,Pablo Zabaleta,78,81
1785,489178,2008-11-22 00:00:00,8462,8667,Glen Johnson,77,81
1786,489179,2008-11-22 00:00:00,10194,8659,Andy Griffin,67,74
1787,489180,2008-11-24 00:00:00,8528,8668,Ryan Taylor,72,77
1788,489181,2008-11-22 00:00:00,8455,10261,Jose Bosingwa,82,84
1789,489182,2008-12-01 00:00:00,8650,8654,Alvaro Arbeloa,77,79
1790,489183,2008-11-29 00:00:00,8472,8559,Phil Bardsley,71,73
1791,489184,2008-11-30 00:00:00,8586,8668,Vedran Corluka,81,81
1792,489185,2008-11-29 00:00:00,10252,9879,Carlos Cuellar,81,83
1793,489186,2008-11-29 00:00:00,8549,10261,Justin Hoyte,71,78
1794,489187,2008-11-30 00:00:00,8456,10260,Micah Richards,82,87
1795,489188,2008-11-30 00:00:00,8462,8655,Glen Johnson,77,81
1796,489189,2008-11-29 00:00:00,10194,8667,Andy Griffin,67,74
1797,489190,2008-11-29 00:00:00,8528,8659,Ryan Taylor,72,77
1798,489191,2008-11-30 00:00:00,8455,9825,Jose Bosingwa,82,84
1799,489192,2008-12-06 00:00:00,10260,8472,Rafael,64,77
1800,489193,2008-12-06 00:00:00,9825,8528,Bacary Sagna,82,84
1801,489194,2008-12-08 00:00:00,8654,8586,Lucas Neill,78,81
1802,489195,2008-12-07 00:00:00,8668,10252,Philip Neville,76,78
1803,489196,2008-12-06 00:00:00,10261,10194,Habib Beye,74,83
1804,489197,2008-12-06 00:00:00,8655,8650,Andre Ooijer,74,78
1805,489198,2008-12-06 00:00:00,9879,8456,John Pantsil,67,75
1806,489199,2008-12-06 00:00:00,8559,8455,Gretar Rafn Steinsson,75,75
1807,489200,2008-12-07 00:00:00,8659,8462,Gianni Zuiverloon,70,77
1808,489201,2008-12-06 00:00:00,8667,8549,Paul McShane,70,79
1809,489202,2008-12-13 00:00:00,8650,8667,Alvaro Arbeloa,77,79
1810,489203,2008-12-13 00:00:00,8472,8659,Phil Bardsley,71,73
1811,489204,2008-12-13 00:00:00,8586,10260,Vedran Corluka,81,81
1812,489205,2008-12-13 00:00:00,10252,8559,Carlos Cuellar,81,83
1813,489206,2008-12-13 00:00:00,8549,9825,Anthony McMahon,66,75
1814,489207,2008-12-13 00:00:00,8456,8668,Pablo Zabaleta,78,81
1815,489208,2008-12-14 00:00:00,8462,10261,Noe Pamarot,72,78
1816,489209,2008-12-13 00:00:00,10194,9879,Andy Wilkinson,53,70
1817,489210,2008-12-13 00:00:00,8528,8655,Mario Melchiot,75,78
1818,489211,2008-12-14 00:00:00,8455,8654,Jose Bosingwa,82,84
1819,489212,2009-01-14 00:00:00,10260,8528,Rafael,64,77
1820,489213,2008-12-21 00:00:00,9825,8650,Bacary Sagna,82,84
1821,489214,2008-12-20 00:00:00,8654,10252,Lucas Neill,78,81
1822,489215,2008-12-22 00:00:00,8668,8455,Tony Hibbert,74,75
1823,489216,2008-12-21 00:00:00,10261,8586,Habib Beye,74,83
1824,489217,2008-12-20 00:00:00,8655,10194,Andre Ooijer,74,78
1825,489218,2008-12-20 00:00:00,9879,8549,John Pantsil,67,75
1826,489219,2008-12-20 00:00:00,8559,8462,Gretar Rafn Steinsson,75,75
1827,489220,2008-12-21 00:00:00,8659,8456,Gianni Zuiverloon,70,77
1828,489221,2008-12-20 00:00:00,8667,8472,Bernard Mendy,72,81
1829,489222,2008-12-26 00:00:00,8650,8559,Jamie Carragher,85,86
1830,489224,2008-12-26 00:00:00,8472,8655,Phil Bardsley,71,73
1831,489225,2008-12-26 00:00:00,8586,9879,Vedran Corluka,81,81
1832,489226,2008-12-26 00:00:00,10252,9825,Nigel Reo-Coker,77,85
1833,489227,2008-12-26 00:00:00,8549,8668,Anthony McMahon,66,75
1834,489228,2008-12-26 00:00:00,8456,8667,Pablo Zabaleta,78,81
1835,489229,2008-12-26 00:00:00,8462,8654,Marc Wilson,56,77
1836,489230,2008-12-26 00:00:00,10194,10260,Andy Wilkinson,53,70
1837,489231,2008-12-26 00:00:00,8528,10261,Mario Melchiot,75,78
1838,489232,2008-12-26 00:00:00,8455,8659,Jose Bosingwa,82,84
1839,489052,2008-08-23 00:00:00,8650,8549,Alvaro Arbeloa,74,79
1840,489053,2008-08-23 00:00:00,8586,8472,Didier Zokora,80,80
1841,489054,2008-08-23 00:00:00,10261,8559,Habib Beye,79,83
1842,489055,2008-08-24 00:00:00,8456,8654,Vedran Corluka,72,75
1843,489056,2008-08-23 00:00:00,8655,8667,Andre Ooijer,77,78
1844,489057,2008-08-23 00:00:00,9879,9825,John Pantsil,67,75
1845,489058,2008-08-23 00:00:00,8659,8668,Gianni Zuiverloon,68,77
1846,489059,2008-08-25 00:00:00,8462,10260,Glen Johnson,75,81
