id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_9_name,home_player_9_rating,home_player_9_potential
1729,489042,2008-08-17 00:00:00,10260,10261,Ryan Giggs,86,89
1730,489043,2008-08-16 00:00:00,9825,8659,Samir Nasri,85,90
1731,489044,2008-08-16 00:00:00,8472,8650,Kieran Richardson,74,78
1732,489045,2008-08-16 00:00:00,8654,8528,Matthew Etherington,76,79
1733,489046,2008-08-17 00:00:00,10252,8456,Ashley Young,77,84
1734,489047,2008-08-16 00:00:00,8668,8655,Leighton Baines,77,82
1735,489048,2008-08-16 00:00:00,8549,8586,Stewart Downing,82,82
1736,489049,2008-08-16 00:00:00,8559,10194,Matthew Taylor,80,80
1737,489050,2008-08-16 00:00:00,8667,9879,Nick Barmby,63,81
1738,489051,2008-08-17 00:00:00,8455,8462,Deco,85,90
1739,489132,2008-10-29 00:00:00,10260,8654,Nani,81,88
1740,489133,2008-10-29 00:00:00,9825,8586,Samir Nasri,82,90
1741,489134,2008-10-29 00:00:00,8549,8456,Stewart Downing,81,83
1742,489135,2008-10-29 00:00:00,8559,8668,Matthew Taylor,74,80
1743,489136,2008-10-29 00:00:00,8667,8455,Geovanni,75,82
1744,489137,2008-10-29 00:00:00,10194,8472,Rory Delap,69,73
1745,489138,2008-10-29 00:00:00,8650,8462,Ryan Babel,81,86
1746,489139,2008-10-29 00:00:00,10252,8655,Nigel Reo-Coker,77,85
1747,489140,2008-10-28 00:00:00,10261,8659,Damien Duff,76,82
1748,489141,2008-10-29 00:00:00,9879,8528,Zoltan Gera,75,84
1749,489142,2008-11-01 00:00:00,10260,8667,Nani,81,88
1750,489143,2008-11-01 00:00:00,8586,8650,Jamie O'Hara,71,85
1751,489144,2008-11-01 00:00:00,8668,9879,Mikel Arteta,82,83
1752,489145,2008-11-01 00:00:00,8549,8654,Stewart Downing,81,83
1753,489146,2008-11-03 00:00:00,10261,10252,Damien Duff,76,82
1754,489147,2008-11-02 00:00:00,8559,8456,Mustapha Riga,75,77
1755,489148,2008-11-01 00:00:00,8659,8655,Borja Valero,74,77
