id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_11_name,home_player_11_rating,home_player_11_potential
1729,489042,2008-08-17 00:00:00,10260,10261,Wayne Rooney,90,91
1730,489043,2008-08-16 00:00:00,9825,8659,Nicklas Bendtner,73,81
1731,489044,2008-08-16 00:00:00,8472,8650,Daryl Murphy,68,78
1732,489045,2008-08-16 00:00:00,8654,8528,Dean Ashton,78,82
1733,489046,2008-08-17 00:00:00,10252,8456,John Carew,77,83
1734,489047,2008-08-16 00:00:00,8668,8655,Aiyegbeni Yakubu,81,83
1735,489048,2008-08-16 00:00:00,8549,8586,Tuncay Sanli,77,81
1736,489049,2008-08-16 00:00:00,8559,10194,Johan Elmander,85,87
1737,489050,2008-08-16 00:00:00,8667,9879,Marlon King,76,76
1738,489051,2008-08-17 00:00:00,8455,8462,Nicolas Anelka,84,85
1739,489132,2008-10-29 00:00:00,10260,8654,Dimitar Berbatov,86,87
1740,489133,2008-10-29 00:00:00,9825,8586,Emmanuel Adebayor,86,87
1741,489134,2008-10-29 00:00:00,8549,8456,"Afonso Alves,24",83,88
1742,489135,2008-10-29 00:00:00,8559,8668,Johan Elmander,78,87
1743,489136,2008-10-29 00:00:00,8667,8455,"Daniel Cousin,20",76,82
1744,489137,2008-10-29 00:00:00,10194,8472,Ricardo Fuller,74,76
1745,489138,2008-10-29 00:00:00,8650,8462,Dirk Kuyt,80,85
1746,489139,2008-10-29 00:00:00,10252,8655,Gabriel Agbonlahor,81,86
1747,489140,2008-10-28 00:00:00,10261,8659,Shola Ameobi,71,79
1748,489141,2008-10-29 00:00:00,9879,8528,Bobby Zamora,73,80
1749,489142,2008-11-01 00:00:00,10260,8667,Wayne Rooney,87,91
1750,489143,2008-11-01 00:00:00,8586,8650,Darren Bent,79,85
1751,489144,2008-11-01 00:00:00,8668,9879,Aiyegbeni Yakubu,84,87
1752,489145,2008-11-01 00:00:00,8549,8654,"Afonso Alves,24",83,88
1753,489146,2008-11-03 00:00:00,10261,10252,Shola Ameobi,71,79
1754,489147,2008-11-02 00:00:00,8559,8456,Matthew Taylor,74,80
1755,489148,2008-11-01 00:00:00,8659,8655,Ishmael Miller,68,78
1756,489149,2008-11-01 00:00:00,8462,8528,Jermain Defoe,81,84
1757,489150,2008-11-01 00:00:00,10194,9825,Mamady Sidibe,67,68
1758,489151,2008-11-01 00:00:00,8455,8472,Florent Malouda,83,88
1759,489152,2008-11-08 00:00:00,9825,10260,Nicklas Bendtner,77,81
1760,489153,2008-11-08 00:00:00,8650,8659,Robbie Keane,83,84
1761,489154,2008-11-08 00:00:00,8472,8462,Daryl Murphy,69,78
1762,489155,2008-11-08 00:00:00,8654,8668,Freddie Sears,66,81
1763,489156,2008-11-09 00:00:00,10252,8549,Ashley Young,83,87
1764,489157,2008-11-09 00:00:00,8456,8586,Benjani Mwaruwari,80,81
1765,489158,2008-11-09 00:00:00,8655,8455,Jason Roberts,74,78
1766,489159,2008-11-09 00:00:00,9879,10261,Andrew Johnson,80,85
1767,489160,2008-11-08 00:00:00,8667,8559,"Daniel Cousin,20",76,82
1768,489161,2008-11-08 00:00:00,8528,10194,Amr Zaki,71,78
1769,489162,2008-11-15 00:00:00,10260,10194,Dimitar Berbatov,86,87
1770,489163,2008-11-15 00:00:00,9825,10252,Nicklas Bendtner,77,81
1771,489164,2008-11-15 00:00:00,8654,8462,Craig Bellamy,78,81
